id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
zfJ6bNLyJZqGlPdWPXas4w,edible-arrangements-south-charleston,Edible Arrangements,https://s3-media1.fl.yelpcdn.com/bphoto/g4mo6_e05DvT95Ep4EJDbg/o.jpg,False,https://www.yelp.com/biz/edible-arrangements-south-charleston?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,3,"[{'alias': 'florists', 'title': 'Florists'}, {'alias': 'giftshops', 'title': 'Gift Shops'}, {'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}]",1.0,"{'latitude': 38.365988590903, 'longitude': -81.7099398278761}",[],$$,"{'address1': '11 River Walk Mall', 'address2': None, 'address3': None, 'city': 'South Charleston', 'zip_code': '25303', 'country': 'US', 'state': 'WV', 'display_address': ['11 River Walk Mall', 'South Charleston, WV 25303']}",+13047464444,(304) 746-4444,6320.183022484044
18jVAgHahieejhaOXkfyEA,go-mart-dunbar,Go-Mart,,False,https://www.yelp.com/biz/go-mart-dunbar?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,3,"[{'alias': 'grocery', 'title': 'Grocery'}]",1.5,"{'latitude': 38.3618202, 'longitude': -81.7447968}",[],,"{'address1': '401 16th St', 'address2': '', 'address3': '', 'city': 'Dunbar', 'zip_code': '25064', 'country': 'US', 'state': 'WV', 'display_address': ['401 16th St', 'Dunbar, WV 25064']}",+13047685366,(304) 768-5366,9073.741389415378
qR4v3a-GP7vGnAd8OrDAGw,smiths-foodfair-big-chimney,Smith's Foodfair,https://s3-media4.fl.yelpcdn.com/bphoto/3kXoJC-Rj4Fs2R-IN6UZ6g/o.jpg,False,https://www.yelp.com/biz/smiths-foodfair-big-chimney?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,3,"[{'alias': 'grocery', 'title': 'Grocery'}]",2.5,"{'latitude': 38.40685, 'longitude': -81.52492}",[],$$,"{'address1': '', 'address2': None, 'address3': None, 'city': 'Big Chimney', 'zip_code': '25302', 'country': 'US', 'state': 'WV', 'display_address': ['Big Chimney, WV 25302']}",+13049653311,(304) 965-3311,11686.287094997899
KwRN6WnkKQ7SBBte2n3g2Q,el-capataz-marmet,El Capataz,https://s3-media4.fl.yelpcdn.com/bphoto/aUGbJLbOiN6CxYOgB_qfQg/o.jpg,False,https://www.yelp.com/biz/el-capataz-marmet?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,3,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': 38.243705786243375, 'longitude': -81.56670823654879}","['pickup', 'delivery']",,"{'address1': '9703 McCorkle Ave', 'address2': '', 'address3': None, 'city': 'Marmet', 'zip_code': '25315', 'country': 'US', 'state': 'WV', 'display_address': ['9703 McCorkle Ave', 'Marmet, WV 25315']}",+13042202238,(304) 220-2238,12938.394386587652
7WM02MgwBz45omFLYHqqzg,mcdonalds-charleston-12,McDonald's,,False,https://www.yelp.com/biz/mcdonalds-charleston-12?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,3,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.0,"{'latitude': 38.4767678769502, 'longitude': -81.6703683882952}",[],$,"{'address1': '6400 Sissonville Dr', 'address2': '', 'address3': '', 'city': 'Charleston', 'zip_code': '25312', 'country': 'US', 'state': 'WV', 'display_address': ['6400 Sissonville Dr', 'Charleston, WV 25312']}",+13049841640,(304) 984-1640,15032.155876025532
Rm1Xq0bXliVCjj36ZLN8gg,subway-charleston-65,Subway,https://s3-media3.fl.yelpcdn.com/bphoto/ioEmdB9xuOR6zDI1fXYbHA/o.jpg,False,https://www.yelp.com/biz/subway-charleston-65?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,3,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",2.5,"{'latitude': 38.4627819123742, 'longitude': -81.6489956642618}","['pickup', 'delivery']",$,"{'address1': '919 Call Rd', 'address2': None, 'address3': 'BP Gas Station', 'city': 'Charleston', 'zip_code': '25312', 'country': 'US', 'state': 'WV', 'display_address': ['919 Call Rd', 'BP Gas Station', 'Charleston, WV 25312']}",+13049849519,(304) 984-9519,13302.45510891237
pY-XS5icSW_095xJxdYWYQ,a-different-twist-pretzel-charleston,A Different Twist Pretzel,https://s3-media1.fl.yelpcdn.com/bphoto/prSVbbcn_EVvgkDU6i9HTw/o.jpg,False,https://www.yelp.com/biz/a-different-twist-pretzel-charleston?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'pretzels', 'title': 'Pretzels'}, {'alias': 'bakeries', 'title': 'Bakeries'}]",3.0,"{'latitude': 38.310442513893925, 'longitude': -81.56936640000005}","['pickup', 'delivery']",,"{'address1': '5707 MacCorkle Ave SE', 'address2': None, 'address3': None, 'city': 'Charleston', 'zip_code': '25304', 'country': 'US', 'state': 'WV', 'display_address': ['5707 MacCorkle Ave SE', 'Charleston, WV 25304']}",+16812653939,(681) 265-3939,7425.302524232066
rwloCBAwrRXfrXp5ZM4OWw,taco-bell-nitro,Taco Bell,https://s3-media4.fl.yelpcdn.com/bphoto/FGVqFCRt-RT4RIPj0oqWvA/o.jpg,False,https://www.yelp.com/biz/taco-bell-nitro?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]",3.0,"{'latitude': 38.42374, 'longitude': -81.84133}","['pickup', 'delivery']",,"{'address1': '2207 1st Ave', 'address2': None, 'address3': None, 'city': 'Nitro', 'zip_code': '25143', 'country': 'US', 'state': 'WV', 'display_address': ['2207 1st Ave', 'Nitro, WV 25143']}",+16812173450,(681) 217-3450,19432.260905288702
4vZYdsHGZwyXjNNJRCrZSQ,giovanni-s-pizza-charleston,Giovanni’s Pizza,,False,https://www.yelp.com/biz/giovanni-s-pizza-charleston?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",1.5,"{'latitude': 38.360395, 'longitude': -81.627165}",[],,"{'address1': '118 Spring St', 'address2': '', 'address3': None, 'city': 'Charleston', 'zip_code': '25302', 'country': 'US', 'state': 'WV', 'display_address': ['118 Spring St', 'Charleston, WV 25302']}",+13043452525,(304) 345-2525,2383.134707713345
QHoU8c52yC4fAx-73saQ0g,smoker-friendly-dunbar,Smoker Friendly,,False,https://www.yelp.com/biz/smoker-friendly-dunbar?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",2.5,"{'latitude': 38.3590012, 'longitude': -81.7377701}",[],$,"{'address1': '217 10th St', 'address2': '', 'address3': '', 'city': 'Dunbar', 'zip_code': '25064', 'country': 'US', 'state': 'WV', 'display_address': ['217 10th St', 'Dunbar, WV 25064']}",+13047660133,(304) 766-0133,8405.029480626297
XBRkKSYme3sg861xXl7-6g,burger-king-charleston-14,Burger King,https://s3-media3.fl.yelpcdn.com/bphoto/oi0bh-UZ-w19pE-KYn9vjg/o.jpg,False,https://www.yelp.com/biz/burger-king-charleston-14?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,"{'latitude': 38.3664863519469, 'longitude': -81.5811573091927}",[],,"{'address1': '1502 Greenbrier St', 'address2': None, 'address3': None, 'city': 'Charleston', 'zip_code': '25311', 'country': 'US', 'state': 'WV', 'display_address': ['1502 Greenbrier St', 'Charleston, WV 25311']}",+16812652235,(681) 265-2235,6021.896613357053
lzB18mlBry7ReupwQwbmhA,subway-charleston-62,Subway,https://s3-media1.fl.yelpcdn.com/bphoto/NxJ42x3iwB66EyJawp6OtA/o.jpg,False,https://www.yelp.com/biz/subway-charleston-62?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'latitude': 38.367604617829, 'longitude': -81.6672083934032}","['pickup', 'delivery']",$,"{'address1': '1605 Kanawha Blvd W', 'address2': '', 'address3': '', 'city': 'Charleston', 'zip_code': '25312', 'country': 'US', 'state': 'WV', 'display_address': ['1605 Kanawha Blvd W', 'Charleston, WV 25312']}",+13043443449,(304) 344-3449,3407.7539681634257
2Uip66WuF2QK1_ZYsUNi1A,international-food-store-charleston,International Food Store,,False,https://www.yelp.com/biz/international-food-store-charleston?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'grocery', 'title': 'Grocery'}]",5.0,"{'latitude': 38.3175849914551, 'longitude': -81.5745010375977}",[],$,"{'address1': '5120 52nd St SE', 'address2': '', 'address3': '', 'city': 'Charleston', 'zip_code': '25314', 'country': 'US', 'state': 'WV', 'display_address': ['5120 52nd St SE', 'Charleston, WV 25314']}",,,6661.65843834287
Khme4G3XPtAbctl_ek9o9w,burger-king-charleston-2,Burger King,https://s3-media4.fl.yelpcdn.com/bphoto/3ZVz7V6pP4ibEI3GcFg4sw/o.jpg,False,https://www.yelp.com/biz/burger-king-charleston-2?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'burgers', 'title': 'Burgers'}]",3.0,"{'latitude': 38.3681671321392, 'longitude': -81.6703241318464}",[],$,"{'address1': '112 Hills Plz', 'address2': '', 'address3': '', 'city': 'Charleston', 'zip_code': '25312', 'country': 'US', 'state': 'WV', 'display_address': ['112 Hills Plz', 'Charleston, WV 25312']}",+13043437882,(304) 343-7882,3610.2415906584633
bBZgDQOuCiV3RxvKlolZ9A,dollar-general-dunbar,Dollar General,https://s3-media3.fl.yelpcdn.com/bphoto/dNaM6-_dxMgk_LFEra9Mdg/o.jpg,False,https://www.yelp.com/biz/dollar-general-dunbar?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'discountstore', 'title': 'Discount Store'}, {'alias': 'grocery', 'title': 'Grocery'}]",1.5,"{'latitude': 38.3610344782998, 'longitude': -81.7442596094338}",[],,"{'address1': '1415 Dunbar Ave', 'address2': '', 'address3': '', 'city': 'Dunbar', 'zip_code': '25064', 'country': 'US', 'state': 'WV', 'display_address': ['1415 Dunbar Ave', 'Dunbar, WV 25064']}",+13045530654,(304) 553-0654,9004.575317681481
8gxAAcm6_kD7JLPl4C54sw,south-charleston-dairy-bar-south-charleston,South Charleston Dairy Bar,,False,https://www.yelp.com/biz/south-charleston-dairy-bar-south-charleston?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'hotdog', 'title': 'Hot Dogs'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}]",1.5,"{'latitude': 38.36448, 'longitude': -81.69322}",[],,"{'address1': '120 D St', 'address2': '', 'address3': None, 'city': 'South Charleston', 'zip_code': '25303', 'country': 'US', 'state': 'WV', 'display_address': ['120 D St', 'South Charleston, WV 25303']}",+13047446735,(304) 744-6735,4936.822253904418
-uK0-f06zdLxmCMPJCC43Q,burger-king-charleston-15,Burger King,https://s3-media1.fl.yelpcdn.com/bphoto/OdhcWTTUvtkZ997R6pi4Yg/o.jpg,False,https://www.yelp.com/biz/burger-king-charleston-15?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'latitude': 38.4751748, 'longitude': -81.6705340147018}",[],,"{'address1': '6302 Sissonville Dr', 'address2': None, 'address3': None, 'city': 'Charleston', 'zip_code': '25312', 'country': 'US', 'state': 'WV', 'display_address': ['6302 Sissonville Dr', 'Charleston, WV 25312']}",+13049840016,(304) 984-0016,14859.479851132523
rl1R3-U3JE0zEzIV6pEywQ,nitro-supermarket-nitro,Nitro Supermarket,,False,https://www.yelp.com/biz/nitro-supermarket-nitro?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'grocery', 'title': 'Grocery'}]",5.0,"{'latitude': 38.425209, 'longitude': -81.840646}",[],$,"{'address1': '2501 1st Ave', 'address2': '', 'address3': '', 'city': 'Nitro', 'zip_code': '25143', 'country': 'US', 'state': 'WV', 'display_address': ['2501 1st Ave', 'Nitro, WV 25143']}",+13047552644,(304) 755-2644,19450.035925193224
tuDxBRCEgiiO_GhSma17-A,elk-river-bar-and-grill-charleston,Elk River Bar & Grill,https://s3-media2.fl.yelpcdn.com/bphoto/Jz1iiMcqlkUkRZnnvDTxuA/o.jpg,False,https://www.yelp.com/biz/elk-river-bar-and-grill-charleston?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",2.0,"{'latitude': 38.3799775, 'longitude': -81.60072733}",['delivery'],,"{'address1': '2476 Pennsylvania Ave', 'address2': '', 'address3': None, 'city': 'Charleston', 'zip_code': '25302', 'country': 'US', 'state': 'WV', 'display_address': ['2476 Pennsylvania Ave', 'Charleston, WV 25302']}",+13043452558,(304) 345-2558,5533.787042619016
y_t6YwlGPhSTtLITohZ08g,trivillians-charleston,Trivillians,https://s3-media3.fl.yelpcdn.com/bphoto/fIBtlSkSBJDG6VV5PcxskA/o.jpg,False,https://www.yelp.com/biz/trivillians-charleston?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"{'latitude': 38.32959, 'longitude': -81.598783}","['pickup', 'delivery']",,"{'address1': '215 35th St SE', 'address2': None, 'address3': None, 'city': 'Charleston', 'zip_code': '25304', 'country': 'US', 'state': 'WV', 'display_address': ['215 35th St SE', 'Charleston, WV 25304']}",+13043438621,(304) 343-8621,4201.983476589233
HsSvSkFeXQODnroQ0sqNSw,7-eleven-charleston-10,7-Eleven,https://s3-media1.fl.yelpcdn.com/bphoto/mSlE0Q1JXXEqDnlQo1M1Bw/o.jpg,False,https://www.yelp.com/biz/7-eleven-charleston-10?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'convenience', 'title': 'Convenience Stores'}, {'alias': 'servicestations', 'title': 'Gas Stations'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",1.5,"{'latitude': 38.3398795240522, 'longitude': -81.6145033343082}",[],$,"{'address1': '1630 E Washington St', 'address2': '', 'address3': '', 'city': 'Charleston', 'zip_code': '25311', 'country': 'US', 'state': 'WV', 'display_address': ['1630 E Washington St', 'Charleston, WV 25311']}",+13043427679,(304) 342-7679,2558.216297553097
bOLRIh8NAyJKIDsua3OM_w,subway-marmet,Subway,https://s3-media3.fl.yelpcdn.com/bphoto/x6pbhQahmKzo2ui0oNgMyA/o.jpg,False,https://www.yelp.com/biz/subway-marmet?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",2.0,"{'latitude': 38.24167558427891, 'longitude': -81.56028673935333}","['pickup', 'delivery']",,"{'address1': '10410 Maccorkle Ave', 'address2': '', 'address3': '', 'city': 'Marmet', 'zip_code': '25315', 'country': 'US', 'state': 'WV', 'display_address': ['10410 Maccorkle Ave', 'Marmet, WV 25315']}",+13049495933,(304) 949-5933,13426.788092163533
Yil7j8F7DttQFbU5vk6wTA,arbys-charleston-4,Arby's,https://s3-media1.fl.yelpcdn.com/bphoto/CNoSPWJS9LBIUD_-6YZTUg/o.jpg,False,https://www.yelp.com/biz/arbys-charleston-4?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",3.5,"{'latitude': 38.3129883, 'longitude': -81.5661163}","['pickup', 'delivery']",$,"{'address1': '5740 Maccorkle Ave SE', 'address2': '', 'address3': '', 'city': 'Charleston', 'zip_code': '25304', 'country': 'US', 'state': 'WV', 'display_address': ['5740 Maccorkle Ave SE', 'Charleston, WV 25304']}",+13049266793,(304) 926-6793,7540.307642575193
-pqk07VNIZhWI1scWzwUXA,breathe-wine-and-culture-cross-lanes-3,Breathe Wine & Culture,https://s3-media3.fl.yelpcdn.com/bphoto/tjQfOXla0y4CTbAVVGEPzw/o.jpg,False,https://www.yelp.com/biz/breathe-wine-and-culture-cross-lanes-3?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",5.0,"{'latitude': 38.42052697905381, 'longitude': -81.7899527}",[],,"{'address1': '5155 Washington St W', 'address2': None, 'address3': '', 'city': 'Cross Lanes', 'zip_code': '25313', 'country': 'US', 'state': 'WV', 'display_address': ['5155 Washington St W', 'Cross Lanes, WV 25313']}",+13048234577,(304) 823-4577,15387.786530029542
WX-VVU572H7zqPNCDrmmhw,walgreens-charleston-5,Walgreens,https://s3-media2.fl.yelpcdn.com/bphoto/cq5euX0aFBrA_Q_0hYfqtg/o.jpg,False,https://www.yelp.com/biz/walgreens-charleston-5?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'cosmetics', 'title': 'Cosmetics & Beauty Supply'}, {'alias': 'drugstores', 'title': 'Drugstores'}, {'alias': 'convenience', 'title': 'Convenience Stores'}]",2.5,"{'latitude': 38.365115, 'longitude': -81.64683}",[],$$,"{'address1': '655 Washington St W', 'address2': None, 'address3': None, 'city': 'Charleston', 'zip_code': '25302', 'country': 'US', 'state': 'WV', 'display_address': ['655 Washington St W', 'Charleston, WV 25302']}",+13043421798,(304) 342-1798,2450.8661002445924
S70H3s4TlkyfHxPTosxJsw,kfc-elkview,KFC,https://s3-media1.fl.yelpcdn.com/bphoto/-8HsNIJoWmOZTwmyYDg0HA/o.jpg,False,https://www.yelp.com/biz/kfc-elkview?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]",1.0,"{'latitude': 38.45748301026006, 'longitude': -81.4996180988173}",[],,"{'address1': '100 Crossings Mall Rd', 'address2': None, 'address3': None, 'city': 'Elkview', 'zip_code': '25071', 'country': 'US', 'state': 'WV', 'display_address': ['100 Crossings Mall Rd', 'Elkview, WV 25071']}",+13049355463,(304) 935-5463,17851.27780691031
S3V88CMlkuw2x95elyNcLQ,arbys-charleston-5,Arbys,https://s3-media1.fl.yelpcdn.com/bphoto/hIDsgILVfejJzW8Fas3I3Q/o.jpg,False,https://www.yelp.com/biz/arbys-charleston-5?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 38.41250862509441, 'longitude': -81.8055945417104}",[],$,"{'address1': '10 Nitro Market Pl', 'address2': '', 'address3': '', 'city': 'Charleston', 'zip_code': '25313', 'country': 'US', 'state': 'WV', 'display_address': ['10 Nitro Market Pl', 'Charleston, WV 25313']}",+13047762776,(304) 776-2776,16091.492723568677
Z6ugpE1w9OpJvq7XlzJVeA,pizza-hut-cross-lanes-8,Pizza Hut,https://s3-media4.fl.yelpcdn.com/bphoto/I5ooKBjQRKrVWqSub0bI4Q/o.jpg,False,https://www.yelp.com/biz/pizza-hut-cross-lanes-8?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",1.0,"{'latitude': 38.426087, 'longitude': -81.785762}","['pickup', 'delivery']",,"{'address1': '5458 Big Tyler Rd', 'address2': None, 'address3': None, 'city': 'Cross Lanes', 'zip_code': '25313', 'country': 'US', 'state': 'WV', 'display_address': ['5458 Big Tyler Rd', 'Cross Lanes, WV 25313']}",+13047765918,(304) 776-5918,15447.035640510996
jNt04v_ApQVHPz1DXWrbSw,mcmulligans-charleston,Mcmulligans,https://s3-media2.fl.yelpcdn.com/bphoto/Eo1Chd0NH0FjMy0G0HCNxg/o.jpg,False,https://www.yelp.com/biz/mcmulligans-charleston?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'beverage_stores', 'title': 'Beverage Store'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'hotdog', 'title': 'Hot Dogs'}]",4.5,"{'latitude': 38.340171999541795, 'longitude': -81.64341017603874}",[],,"{'address1': '1022 Bridge Rd', 'address2': '', 'address3': None, 'city': 'Charleston', 'zip_code': '25314', 'country': 'US', 'state': 'WV', 'display_address': ['1022 Bridge Rd', 'Charleston, WV 25314']}",+16812654653,(681) 265-4653,339.822506620918
F764TEkvT7LUCWt06dRIXA,honey-baked-ham-company-cross-lanes,Honey Baked Ham Company,https://s3-media2.fl.yelpcdn.com/bphoto/E5-kdmgG_6Y5F6NjRbvC6A/o.jpg,False,https://www.yelp.com/biz/honey-baked-ham-company-cross-lanes?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'delis', 'title': 'Delis'}, {'alias': 'meats', 'title': 'Meat Shops'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,"{'latitude': 38.411306, 'longitude': -81.811218}","['pickup', 'delivery']",,"{'address1': '56 Nitro Market Pl', 'address2': None, 'address3': None, 'city': 'Cross Lanes', 'zip_code': '25313', 'country': 'US', 'state': 'WV', 'display_address': ['56 Nitro Market Pl', 'Cross Lanes, WV 25313']}",+13047760900,(304) 776-0900,16461.144484954584
w7Pr0thmI2Ecu_eUnxnzaA,one-stop-charleston-4,One Stop,,False,https://www.yelp.com/biz/one-stop-charleston-4?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'convenience', 'title': 'Convenience Stores'}]",1.0,"{'latitude': 38.3496, 'longitude': -81.63205}",[],,"{'address1': '', 'address2': None, 'address3': None, 'city': 'Charleston', 'zip_code': '25323', 'country': 'US', 'state': 'WV', 'display_address': ['Charleston, WV 25323']}",+13043693589,(304) 369-3589,1399.362924270855
qXkKYEAONyIfaQSUrAQHdg,fas-chek-super-markets-charleston,Fas-Chek Super Markets,https://s3-media2.fl.yelpcdn.com/bphoto/LdSSlYU5DWOcLrcySTnEfA/o.jpg,False,https://www.yelp.com/biz/fas-chek-super-markets-charleston?adjust_creative=u3n3MxneEKgTNb32qpsQBA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=u3n3MxneEKgTNb32qpsQBA,2,"[{'alias': 'grocery', 'title': 'Grocery'}]",2.5,"{'latitude': 38.362474, 'longitude': -81.642051}",[],$,"{'address1': '400 Washington St W', 'address2': '', 'address3': '', 'city': 'Charleston', 'zip_code': '25302', 'country': 'US', 'state': 'WV', 'display_address': ['400 Washington St W', 'Charleston, WV 25302']}",+13043431979,(304) 343-1979,2144.041274572576
